992	962
772	97
682	86
723	208
804	430
737	619
885	874
727	887
519	938
372	794
225	609
239	578
31	526
24	480
303	20
879	270
775	477
474	169
147	240
420	295
405	358
542	553
145	504
170	694
112	956
237	976
284	790
362	829
501	947
710	861
901	685
608	220
240	227
255	419
190	555
412	810
470	898
677	862
242	383
621	295
933	988
955	764
992	109
724	502
45	557
261	950
340	771
381	145
684	344
494	523
